,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
248,MP568213,Sequence 103 from Patent EP3633041,42,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
249,MP568212,Sequence 102 from Patent EP3633041,42,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
250,MP568211,Sequence 101 from Patent EP3633041,48,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
251,MP568210,Sequence 100 from Patent EP3633041,75,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
252,MP568209,Sequence 99 from Patent EP3633041,24,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
253,MP568208,Sequence 98 from Patent EP3633041,18,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
254,MP568207,Sequence 97 from Patent EP3633041,21,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
255,MP470507,Sequence 15 from Patent EP3596213,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,COMPOSITIONS AND METHODS FOR ENHANCED GENE EXPRESSION,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
256,MP470502,Sequence 10 from Patent EP3596213,127,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,COMPOSITIONS AND METHODS FOR ENHANCED GENE EXPRESSION,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
257,MP372428,Sequence 1 from Patent EP3560519,4679,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"VIRUS AAV/IGF2, GENETIC TREATMENT METHOD AND USE THEREOF IN PROTEIN MISFOLDING-RELATED DISEASES, SUCH AS HUNTINGTON'S DISEASE",15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
258,MP453526,Sequence 4 from Patent EP3591070,1876,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,DNA IMPURITIES IN A COMPOSITION COMPRISING A PARVOVIRAL VIRION,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
259,MP453524,Sequence 2 from Patent EP3591070,183,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,DNA IMPURITIES IN A COMPOSITION COMPRISING A PARVOVIRAL VIRION,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
260,MP453523,Sequence 1 from Patent EP3591070,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,DNA IMPURITIES IN A COMPOSITION COMPRISING A PARVOVIRAL VIRION,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
261,MP451482,Sequence 53 from Patent WO2019241486,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,ENGINEERED 5' UNTRANSLATED REGIONS (5' UTR) FOR AAV PRODUCTION,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
262,MP340053,Sequence 3 from Patent EP3546584,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,COMPOSITIONS FOR TREATING LYSOSMAL STORAGE DISEASE (LSD),15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
263,MP325378,Sequence 10 from Patent EP3536794,8359,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,PEPTIDES HAVING SPECIFICITY FOR THE LUNGS,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
264,MP405188,Sequence 1 from Patent EP3575398,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,MUTANT OF ADENO-ASSOCIATED VIRUS (AAV) CAPSID PROTEIN,15-MAY-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
265,MB460800,JP 2018522595-A/2: SYSTEMIC SYNTHESIS AND REGULATION OF L-DOPA,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYSTEMIC SYNTHESIS AND REGULATION OF L-DOPA,31-JAN-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
266,MB460799,JP 2018522595-A/1: SYSTEMIC SYNTHESIS AND REGULATION OF L-DOPA,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYSTEMIC SYNTHESIS AND REGULATION OF L-DOPA,31-JAN-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
267,MB445799,JP 2018134110-A/2: Drug delivery particle and production method thereof,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Drug delivery particle and production method thereof,31-JAN-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
268,MB474850,JP 2019525740-A/12: Optimized Mini-dystrophin Genes and Expression Cassettes and Their Use,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Optimized Mini-dystrophin Genes and Expression Cassettes and Their Use,31-JAN-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
269,MB474849,JP 2019525740-A/11: Optimized Mini-dystrophin Genes and Expression Cassettes and Their Use,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Optimized Mini-dystrophin Genes and Expression Cassettes and Their Use,31-JAN-2020,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
270,LY669096,KR 1020190027358-A/15: OPTIMIZED MINI-DYSTROPHIN GENES AND EXPRESSION CASSETTES AND THEIR USE,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,OPTIMIZED MINI-DYSTROPHIN GENES AND EXPRESSION CASSETTES AND THEIR USE,04-DEC-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
271,LY669095,KR 1020190027358-A/14: OPTIMIZED MINI-DYSTROPHIN GENES AND EXPRESSION CASSETTES AND THEIR USE,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,OPTIMIZED MINI-DYSTROPHIN GENES AND EXPRESSION CASSETTES AND THEIR USE,04-DEC-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
272,MB420186,JP 2019519221-A/19: GENE THERAPY METHODS FOR AGE-RELATED DISEASES AND CONDITIONS,141,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,GENE THERAPY METHODS FOR AGE-RELATED DISEASES AND CONDITIONS,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
273,MB420185,JP 2019519221-A/18: GENE THERAPY METHODS FOR AGE-RELATED DISEASES AND CONDITIONS,130,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,GENE THERAPY METHODS FOR AGE-RELATED DISEASES AND CONDITIONS,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
274,MB418480,JP 2019519218-A/36: MODULATORY POLYNUCLEOTIDES,4679,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,MODULATORY POLYNUCLEOTIDES,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
275,MB418479,JP 2019519218-A/35: MODULATORY POLYNUCLEOTIDES,4675,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,MODULATORY POLYNUCLEOTIDES,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
276,MB418478,JP 2019519218-A/34: MODULATORY POLYNUCLEOTIDES,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,MODULATORY POLYNUCLEOTIDES,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
277,MB405797,WO 2019146745-A/9: Novel adeno-associated virus virion for use in treatment of Tay-sachs disease and Sandhoff disease,1611,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Novel adeno-associated virus virion for use in treatment of Tay-sachs disease and Sandhoff disease,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
278,MB405790,WO 2019146745-A/2: Novel adeno-associated virus virion for use in treatment of Tay-sachs disease and Sandhoff disease,2205,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Novel adeno-associated virus virion for use in treatment of Tay-sachs disease and Sandhoff disease,29-NOV-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
279,MP245775,Sequence 14 from Patent EP3517612,122,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC ADENO-ASSOCIATED VIRUS INVERTED TERMINAL REPEATS,14-SEP-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
280,MP245771,Sequence 10 from Patent EP3517612,49,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC ADENO-ASSOCIATED VIRUS INVERTED TERMINAL REPEATS,14-SEP-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
281,MP245770,Sequence 9 from Patent EP3517612,143,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC ADENO-ASSOCIATED VIRUS INVERTED TERMINAL REPEATS,14-SEP-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
282,MP245769,Sequence 8 from Patent EP3517612,165,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC ADENO-ASSOCIATED VIRUS INVERTED TERMINAL REPEATS,14-SEP-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
283,MP242828,Sequence 8 from Patent EP3480315,123,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,MINICIRCLES WITH VIRAL EXPRESSION CASSETTES AND THEIR USE IN THE TRANSFORMATION OF CELLS TO GENERATE RECOMBINANT VIRUSES OR VIRAL GENE VECTORS,14-SEP-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
284,MP242827,Sequence 7 from Patent EP3480315,127,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,MINICIRCLES WITH VIRAL EXPRESSION CASSETTES AND THEIR USE IN THE TRANSFORMATION OF CELLS TO GENERATE RECOMBINANT VIRUSES OR VIRAL GENE VECTORS,14-SEP-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
285,MB001264,JP 2017535278-A/4: DNA impurities in a composition comprising a parvoviral virion,1876,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,DNA impurities in a composition comprising a parvoviral virion,31-JUL-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
286,MB001262,JP 2017535278-A/2: DNA impurities in a composition comprising a parvoviral virion,183,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,DNA impurities in a composition comprising a parvoviral virion,31-JUL-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
287,MB001261,JP 2017535278-A/1: DNA impurities in a composition comprising a parvoviral virion,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,DNA impurities in a composition comprising a parvoviral virion,31-JUL-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
288,MK231264,"Homo sapiens isolate CHC3765T disrupted INHBE gene, partial sequence",1515,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,18-Jan-2016
289,MK231263,Homo sapiens isolate CHC3641T disrupted CCNE1 5' flanking region genomic sequence,1138,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,30-Jul-2014
290,MK231262,"Homo sapiens isolate CHC2848T disrupted CCNA2 gene, partial sequence",2192,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,26-Nov-2013
291,MK231261,"Homo sapiens isolate CHC2141T disrupted NKAIN3 gene, partial sequence",520,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,08-Dec-2011
292,MK231260,"Homo sapiens isolate CHC2102T disrupted TERT gene, partial sequence",778,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,23-Mar-2011
293,MK231259,"Homo sapiens isolate CHC1921T disrupted GLI1 gene, partial sequence",1279,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,23-Jun-2011
294,MK231258,"Homo sapiens isolate CHC1920T disrupted H2AFY2 gene, partial sequence",1505,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,23-Jun-2011
295,MK231257,"Homo sapiens isolate CHC1920T disrupted GLI1 gene, partial sequence",1444,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,23-Jun-2011
296,MK231256,"Homo sapiens isolate CHC1919T disrupted GLI1 gene, partial sequence",1057,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,23-Jun-2011
297,MK231255,Homo sapiens isolate CHC1344T disrupted chromosome 10 intergenic flanking region genomic sequence,2415,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,13-Jun-2008
298,MK231254,"Homo sapiens isolate CHC129T disrupted CCNA2 gene, partial sequence",844,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,01-Apr-1997
299,MK231253,"Homo sapiens isolate BCM257T disrupted CCNE1 gene, partial sequence",918,Homo sapiens,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Adeno-associated virus in the liver: natural history and consequences in tumor development,07-JUL-2019,Homo sapiens,genomic DNA,,,France,taxon:9606,,01-Jan-2011
300,MA845200,"JP 2018535929-A/45: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5640,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
301,MA845199,"JP 2018535929-A/44: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5542,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
302,MA845198,"JP 2018535929-A/43: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5337,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
303,MA845197,"JP 2018535929-A/42: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5993,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
304,MA845196,"JP 2018535929-A/41: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5618,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
305,MA845195,"JP 2018535929-A/40: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5355,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
306,MA845194,"JP 2018535929-A/39: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5905,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
307,MA845193,"JP 2018535929-A/38: ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",5728,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",26-APR-2019,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
